date,trend,days_to_event_happen,event_title,event_votes,event_confidence
2018-06-08,11.277744957380369,,,,
2018-06-09,6.861760486116971,,,,
2018-06-10,6.861760486116971,,,,
2018-06-11,11.685374293189298,,,,
2018-06-12,12.398725630854923,,,,
2018-06-13,10.972022955523672,,,,
2018-06-14,11.78728162714153,,,,
2018-06-15,6.35222381635581,,,,
2018-06-16,9.749134948096884,,,,
2018-06-17,7.371297155878133,,,,
2018-06-18,12.296818296902691,,,,
2018-06-19,11.583466959237064,,,,
2018-06-20,7.473204489830366,,,,
2018-06-21,7.2693898219259,,,,
2018-06-22,11.685374293189298,,,,
2018-06-23,6.861760486116971,,,,
2018-06-24,7.167482487973668,,,,
2018-06-25,7.473204489830366,,,,
2018-06-26,10.666300953666976,,,,
2018-06-27,10.564393619714743,,,,
2018-06-28,11.3796522913326,,,,
2018-06-29,6.250316482403578,,,,
2018-06-30,11.3796522913326,,,,
2018-07-01,9.647227614144652,,,,
2018-07-02,9.205629167018314,,,,
2018-07-03,10.054856949953582,,,,
2018-07-04,13.010169634568317,,,,
2018-07-05,6.556038484260275,,,,
2018-07-06,11.277744957380369,,,,
2018-07-07,6.963667820069204,,,,
2018-07-08,6.250316482403578,,,,
2018-07-09,10.87011562157144,,,,
2018-07-10,7.065575154021436,,,,
2018-07-11,5.944594480546881,,,,
2018-07-12,10.360578951810279,,,,
2018-07-13,7.065575154021436,,,,
2018-07-14,6.250316482403578,,,,
2018-07-15,6.250316482403578,,,,
2018-07-16,6.556038484260275,,,,
2018-07-17,11.78728162714153,,,,
2018-07-18,12.296818296902691,,,,
2018-07-19,5.944594480546881,,,,
2018-07-20,6.35222381635581,,,,
2018-07-21,5.333150476833488,,,,
2018-07-22,11.277744957380369,,,,
2018-07-23,9.10372183306608,,,,
2018-07-24,7.9827411595915265,,,,
2018-07-25,7.778926491687061,,,,
2018-07-26,7.167482487973668,,,,
2018-07-27,5.43505781078572,,,,
2018-07-28,6.046501814499113,,,,
2018-07-29,2.6495906827580384,,,,
2018-07-30,6.556038484260275,,,,
2018-07-31,7.065575154021436,,,,
2018-08-01,4.823613807072326,,,,
2018-08-02,6.1484091484513455,,,,
2018-08-03,12.194910962950459,,,,
2018-08-04,6.250316482403578,,,,
2018-08-05,5.231243142881255,,,,
2018-08-06,5.231243142881255,,,,
2018-08-07,11.277744957380369,,,,
2018-08-08,13.010169634568317,,,,
2018-08-09,11.175837623428137,,,,
2018-08-10,12.398725630854923,,,,
2018-08-11,11.277744957380369,,,,
2018-08-12,7.473204489830366,,,,
2018-08-13,11.991096295045995,,,,
2018-08-14,11.685374293189298,,,,
2018-08-15,11.481559625284834,,,,
2018-08-16,11.073930289475904,,,,
2018-08-17,10.87011562157144,,,,
2018-08-18,5.333150476833488,,,,
2018-08-19,10.87011562157144,,,,
2018-08-20,10.972022955523672,,,,
2018-08-21,10.564393619714743,,,,
2018-08-22,7.133513376656258,,,,
2018-08-23,8.764030719891974,,,,
2018-08-24,7.3373280445607225,,,,
2018-08-25,5.706810701325006,,,,
2018-08-26,6.3182547050384,,,,
2018-08-27,9.783104059414296,,,,
2018-08-28,14.878470757025909,,,,
2018-08-29,12.025065406363407,,,,
2018-08-30,7.744957380369652,,,,
2018-08-31,7.744957380369652,,,,
2018-09-01,6.725884040847329,,,,
2018-09-02,5.299181365516077,,,,
2018-09-03,6.929698708751793,,,,
2018-09-04,7.133513376656258,,,,
2018-09-05,9.579289391509832,,,,
2018-09-06,7.3373280445607225,,,,
2018-09-07,8.967845387796439,,,,
2018-09-08,6.929698708751793,,,,
2018-09-09,6.929698708751793,,,,
2018-09-10,6.3182547050384,,,,
2018-09-11,5.706810701325006,,,,
2018-09-12,6.114440037133935,,,,
2018-09-13,7.3373280445607225,,,,
2018-09-14,3.6686640222803613,,,,
2018-09-15,3.0572200185669676,,,,
2018-09-16,5.910625369229471,,,,
2018-09-17,5.910625369229471,,,,
2018-09-18,6.114440037133935,,,,
2018-09-19,7.3373280445607225,,,,
2018-09-20,7.133513376656258,,,,
